WB_id,module
WBGene00004123,4
WBGene00020636,1
WBGene00007178,0
WBGene00009330,2
WBGene00008132,0
WBGene00001001,2
WBGene00021875,4
WBGene00018249,0
WBGene00010328,4
WBGene00021247,1
WBGene00017663,4
WBGene00012343,1
WBGene00008963,1
WBGene00021446,4
WBGene00001438,0
WBGene00004463,1
WBGene00022718,4
WBGene00020714,4
WBGene00010847,2
WBGene00011527,1
WBGene00010935,0
WBGene00007372,4
WBGene00020839,1
WBGene00015344,1
WBGene00022393,4
WBGene00013790,1
WBGene00009929,4
WBGene00001623,3
WBGene00003956,2
WBGene00020462,0
WBGene00011033,1
WBGene00004924,4
WBGene00003247,1
WBGene00015918,1
WBGene00003789,2
WBGene00010721,2
WBGene00009140,4
WBGene00006518,1
WBGene00018418,1
WBGene00003950,1
WBGene00008225,4
WBGene00010041,4
WBGene00016749,1
WBGene00014213,0
WBGene00020171,2
WBGene00021932,1
WBGene00022347,2
WBGene00019994,1
WBGene00001999,2
WBGene00010923,1
WBGene00001487,0
WBGene00012648,1
WBGene00012999,2
WBGene00004700,2
WBGene00022146,1
WBGene00009980,2
WBGene00000206,1
WBGene00011726,4
WBGene00003788,1
WBGene00003684,4
WBGene00008639,1
WBGene00007749,0
WBGene00020107,0
WBGene00009532,4
WBGene00023489,2
WBGene00013996,4
WBGene00002113,1
WBGene00003700,0
WBGene00017811,1
WBGene00007626,1
WBGene00000039,1
WBGene00016438,3
WBGene00005000,0
WBGene00013738,2
WBGene00008317,0
WBGene00020740,4
WBGene00006220,4
WBGene00004706,2
WBGene00020016,0
WBGene00003681,1
WBGene00006392,0
WBGene00018572,1
WBGene00017238,2
WBGene00020031,0
WBGene00003791,1
WBGene00003806,1
WBGene00018750,3
WBGene00013515,2
WBGene00022458,2
WBGene00004754,1
WBGene00002010,1
WBGene00012896,2
WBGene00016958,3
WBGene00017988,2
WBGene00017201,2
WBGene00003927,1
WBGene00020748,4
WBGene00044206,0
WBGene00013268,2
WBGene00020102,1
WBGene00018803,4
WBGene00018590,4
WBGene00003476,4
WBGene00017419,1
WBGene00000816,1
WBGene00001790,1
WBGene00050939,2
WBGene00012140,4
WBGene00000387,1
WBGene00284848,4
WBGene00003804,2
WBGene00019259,1
WBGene00012658,2
WBGene00010470,4
WBGene00014233,4
WBGene00015702,2
WBGene00012676,2
WBGene00011288,4
WBGene00012907,4
WBGene00022445,4
WBGene00006833,4
WBGene00010905,1
WBGene00003797,1
WBGene00000509,2
WBGene00019760,1
WBGene00001037,1
WBGene00018413,4
WBGene00016269,4
WBGene00001816,1
WBGene00015181,1
WBGene00017447,1
WBGene00000993,4
WBGene00000198,1
WBGene00016446,1
WBGene00004315,2
WBGene00011524,1
WBGene00010290,0
WBGene00002047,2
WBGene00021270,1
WBGene00008122,1
WBGene00044977,0
WBGene00004221,1
WBGene00015660,4
WBGene00043097,3
WBGene00003680,4
WBGene00020014,0
WBGene00009207,2
WBGene00013083,2
WBGene00021292,1
WBGene00013636,0
WBGene00020511,1
WBGene00000966,0
WBGene00022301,2
WBGene00015104,2
WBGene00009925,1
WBGene00021400,4
WBGene00018339,0
WBGene00015268,2
WBGene00013872,0
WBGene00011554,4
WBGene00007881,4
WBGene00021952,1
WBGene00003751,4
WBGene00045078,0
WBGene00016456,4
WBGene00017686,1
WBGene00003792,2
WBGene00002100,4
WBGene00011306,1
WBGene00016015,1
WBGene00000802,0
WBGene00021784,1
WBGene00015202,4
WBGene00021004,2
WBGene00000138,4
WBGene00007875,4
WBGene00003685,0
WBGene00016147,4
WBGene00022734,1
WBGene00004135,4
WBGene00003915,1
WBGene00013530,1
WBGene00016283,1
WBGene00015294,4
WBGene00018112,0
WBGene00004408,0
WBGene00019946,3
WBGene00006629,0
WBGene00021348,2
WBGene00008177,4
WBGene00000741,1
WBGene00021281,4
WBGene00019780,4
WBGene00000992,1
WBGene00003710,4
WBGene00013605,2
WBGene00000235,1
WBGene00000033,0
WBGene00007352,1
WBGene00010266,1
WBGene00019301,4
WBGene00010274,2
WBGene00003716,0
WBGene00022267,0
WBGene00016738,1
WBGene00021493,4
WBGene00001403,4
WBGene00008388,4
WBGene00004380,4
WBGene00015197,0
WBGene00010909,1
WBGene00002133,3
WBGene00016417,4
WBGene00011272,4
WBGene00018934,2
WBGene00008749,1
WBGene00021922,0
WBGene00014004,0
WBGene00016629,1
WBGene00015915,2
WBGene00021813,2
WBGene00000980,4
WBGene00011727,4
WBGene00017390,0
WBGene00021371,4
WBGene00017691,1
WBGene00007444,1
WBGene00017119,2
WBGene00000967,1
WBGene00011817,4
WBGene00008820,4
WBGene00022439,4
WBGene00000872,1
WBGene00004458,1
WBGene00000891,1
WBGene00018151,1
WBGene00020153,1
WBGene00018044,0
WBGene00021899,2
WBGene00021412,4
WBGene00017759,1
WBGene00003822,0
WBGene00018779,3
WBGene00009514,1
WBGene00007931,4
WBGene00012339,4
WBGene00003026,1
WBGene00006935,2
WBGene00003675,1
WBGene00019607,1
WBGene00004185,1
WBGene00021828,2
WBGene00012830,1
WBGene00022394,2
WBGene00018403,1
WBGene00001604,0
WBGene00003156,2
WBGene00016111,4
WBGene00016693,4
WBGene00013543,1
WBGene00000794,2
WBGene00019953,2
WBGene00022153,2
WBGene00022774,1
WBGene00003209,4
WBGene00007943,1
WBGene00194855,4
WBGene00006986,3
WBGene00001005,1
WBGene00003982,1
WBGene00001827,1
WBGene00019906,0
WBGene00003119,2
WBGene00001189,4
WBGene00012322,1
WBGene00015048,4
WBGene00010427,4
WBGene00022117,1
WBGene00011675,4
WBGene00019076,2
WBGene00016628,0
WBGene00016684,4
WBGene00012360,0
WBGene00001630,1
WBGene00007562,0
WBGene00012858,2
WBGene00023417,4
WBGene00011688,1
WBGene00021277,2
WBGene00001426,1
WBGene00003739,4
WBGene00007748,4
WBGene00002043,1
WBGene00007653,1
WBGene00003617,0
WBGene00007145,2
WBGene00000542,4
WBGene00011247,2
WBGene00017781,4
WBGene00007331,4
WBGene00013260,2
WBGene00012113,4
WBGene00043156,1
WBGene00044280,4
WBGene00005015,2
WBGene00008502,1
WBGene00003254,1
WBGene00004862,0
WBGene00007587,2
WBGene00004505,1
WBGene00018269,4
WBGene00013949,3
WBGene00022141,2
WBGene00011752,4
WBGene00002957,2
WBGene00012668,0
WBGene00001172,4
WBGene00000743,1
WBGene00004892,4
WBGene00017675,0
WBGene00013210,2
WBGene00002169,1
WBGene00009368,2
WBGene00007107,1
WBGene00001049,2
WBGene00002827,1
WBGene00010042,1
WBGene00014006,2
WBGene00022694,2
WBGene00018160,1
WBGene00015117,0
WBGene00017786,0
WBGene00010052,1
WBGene00012412,3
WBGene00011760,1
WBGene00010174,4
WBGene00004326,2
WBGene00002061,1
WBGene00001983,2
WBGene00021253,0
WBGene00002219,0
WBGene00011244,4
WBGene00011307,1
WBGene00002232,0
WBGene00021095,1
WBGene00001391,4
WBGene00003990,1
WBGene00001462,4
WBGene00003803,2
WBGene00004919,1
WBGene00018288,0
WBGene00003133,1
WBGene00018285,4
WBGene00006351,1
WBGene00004459,1
WBGene00008311,4
WBGene00016167,0
WBGene00001829,2
WBGene00015381,4
WBGene00002269,0
WBGene00023419,2
WBGene00018778,2
WBGene00015075,1
WBGene00020340,1
WBGene00001059,3
WBGene00007463,1
WBGene00019219,2
WBGene00010037,3
WBGene00001628,1
WBGene00001007,1
WBGene00009052,1
WBGene00007730,4
WBGene00000415,4
WBGene00007981,4
WBGene00018612,2
WBGene00022201,1
WBGene00008714,2
WBGene00009012,1
WBGene00015470,3
WBGene00000121,2
WBGene00044611,0
WBGene00022139,0
WBGene00003074,2
WBGene00004735,0
WBGene00008679,4
WBGene00019333,2
WBGene00010133,4
WBGene00009620,1
WBGene00007691,4
WBGene00015517,3
WBGene00011100,4
WBGene00013144,4
WBGene00004305,1
WBGene00017989,2
WBGene00015525,2
WBGene00011938,0
WBGene00016330,0
WBGene00044620,2
WBGene00004756,1
WBGene00004037,3
WBGene00020868,0
WBGene00021800,2
WBGene00019742,4
WBGene00021347,2
WBGene00008211,0
WBGene00008035,2
WBGene00001247,1
WBGene00003626,4
WBGene00011416,0
WBGene00001671,4
WBGene00019592,4
WBGene00014120,2
WBGene00008616,4
WBGene00007413,0
WBGene00004704,2
WBGene00010086,4
WBGene00000064,1
WBGene00011648,4
WBGene00021156,3
WBGene00009804,4
WBGene00004699,2
WBGene00008806,2
WBGene00010834,1
WBGene00194651,3
WBGene00006473,2
WBGene00000498,2
WBGene00018384,4
WBGene00007402,1
WBGene00020158,4
WBGene00004090,1
WBGene00009008,2
WBGene00019160,4
WBGene00009820,4
WBGene00002231,2
WBGene00000987,2
WBGene00003914,1
WBGene00010851,4
WBGene00013919,1
WBGene00007186,4
WBGene00009926,1
WBGene00015593,0
WBGene00019004,2
WBGene00003812,4
WBGene00017591,1
WBGene00008576,4
WBGene00018747,4
WBGene00010616,2
WBGene00015298,1
WBGene00006688,0
WBGene00003958,2
WBGene00018931,0
WBGene00015938,3
WBGene00001688,1
WBGene00018333,4
WBGene00020092,0
WBGene00009922,1
WBGene00018350,0
WBGene00019438,4
WBGene00044167,0
WBGene00000379,1
WBGene00017356,2
WBGene00045338,4
WBGene00003778,4
WBGene00001071,1
WBGene00022076,4
WBGene00009973,4
WBGene00020562,4
WBGene00007365,3
WBGene00007973,4
WBGene00000098,2
WBGene00012472,2
WBGene00019747,4
WBGene00006920,1
WBGene00015734,1
WBGene00008151,2
WBGene00021325,1
WBGene00194692,4
WBGene00022858,1
WBGene00006829,1
WBGene00013674,1
WBGene00012936,2
WBGene00001163,1
WBGene00014250,4
WBGene00017280,2
WBGene00007499,4
WBGene00006367,1
WBGene00017317,2
WBGene00021260,4
WBGene00020649,0
WBGene00009119,2
WBGene00022425,1
WBGene00008944,0
WBGene00019005,2
WBGene00019376,0
WBGene00005655,4
WBGene00000083,1
WBGene00019831,0
WBGene00008803,1
WBGene00018730,4
WBGene00004219,1
WBGene00015219,1
WBGene00012407,1
WBGene00020368,0
WBGene00007832,4
WBGene00009408,1
WBGene00019092,4
WBGene00004460,1
WBGene00007615,0
WBGene00017825,1
WBGene00009051,1
WBGene00007536,1
WBGene00015427,4
WBGene00007646,0
WBGene00021963,1
WBGene00000063,1
WBGene00007545,0
WBGene00003154,2
WBGene00000932,4
WBGene00007336,4
WBGene00020953,1
WBGene00019941,1
WBGene00018351,3
WBGene00009243,4
WBGene00019960,0
WBGene00018703,1
WBGene00044696,0
WBGene00010908,0
WBGene00008143,0
WBGene00004237,4
WBGene00020693,1
WBGene00022012,4
WBGene00003076,2
WBGene00016193,4
WBGene00011291,2
WBGene00011857,1
WBGene00013225,1
WBGene00002065,0
WBGene00008041,1
WBGene00002142,0
WBGene00002074,0
WBGene00021929,1
WBGene00009783,1
WBGene00017065,1
WBGene00021026,2
WBGene00011141,4
WBGene00021370,4
WBGene00022048,4
WBGene00014224,1
WBGene00003400,2
WBGene00013734,0
WBGene00003847,1
WBGene00021157,0
WBGene00013984,1
WBGene00044394,2
WBGene00016790,2
WBGene00012783,4
WBGene00001496,3
WBGene00004387,0
WBGene00013716,0
WBGene00011856,1
WBGene00023493,4
WBGene00000209,2
WBGene00020699,0
WBGene00011540,4
WBGene00016404,4
WBGene00016057,2
WBGene00000874,1
WBGene00002129,4
WBGene00017374,0
WBGene00021522,0
WBGene00007990,4
WBGene00008139,0
WBGene00021845,1
WBGene00016278,1
WBGene00008765,1
WBGene00021425,2
WBGene00009366,1
WBGene00009732,1
WBGene00002267,4
WBGene00002003,1
WBGene00012777,0
WBGene00017195,4
WBGene00017582,0
WBGene00022852,2
WBGene00019544,0
WBGene00020297,4
WBGene00016151,0
WBGene00003689,4
WBGene00012068,4
WBGene00007118,2
WBGene00007440,0
WBGene00022588,0
WBGene00012593,4
WBGene00013209,2
WBGene00044069,2
WBGene00008936,1
WBGene00010433,1
WBGene00018409,2
WBGene00006755,0
WBGene00007504,2
WBGene00000066,1
WBGene00006708,1
WBGene00008000,2
WBGene00015430,0
WBGene00017274,0
WBGene00019435,0
WBGene00004807,4
WBGene00003991,1
WBGene00007220,2
WBGene00018485,4
WBGene00006580,0
WBGene00020112,1
WBGene00003851,1
WBGene00006917,2
WBGene00012600,1
WBGene00019837,4
WBGene00044078,4
WBGene00009535,0
WBGene00010545,4
WBGene00018757,2
WBGene00003615,0
WBGene00013037,1
WBGene00004169,0
WBGene00009322,1
WBGene00000767,1
WBGene00010546,0
WBGene00044318,2
WBGene00009500,0
WBGene00011482,2
WBGene00007405,1
WBGene00007623,0
WBGene00003151,4
WBGene00019762,2
WBGene00018756,4
WBGene00007219,3
WBGene00000879,1
WBGene00019489,0
WBGene00007108,1
WBGene00002348,2
WBGene00007111,2
WBGene00003518,0
WBGene00004487,0
WBGene00003904,2
WBGene00017760,2
WBGene00011802,1
WBGene00010638,2
WBGene00009621,2
WBGene00012423,1
WBGene00021491,0
WBGene00017738,2
WBGene00003892,0
WBGene00010976,0
WBGene00003856,0
WBGene00002135,1
WBGene00010897,4
WBGene00004003,1
WBGene00003149,0
WBGene00002265,4
WBGene00007886,4
WBGene00007195,2
WBGene00012592,4
WBGene00006697,4
WBGene00010541,4
WBGene00021036,0
WBGene00016929,4
WBGene00018614,4
WBGene00004228,1
WBGene00003619,0
WBGene00004873,1
WBGene00011798,4
WBGene00001035,2
WBGene00021536,1
WBGene00016719,4
WBGene00006996,4
WBGene00021973,2
WBGene00018018,3
WBGene00017609,0
WBGene00000253,4
WBGene00012983,1
WBGene00016115,4
WBGene00012000,2
WBGene00008666,4
WBGene00005833,4
WBGene00007586,0
WBGene00020651,4
WBGene00012545,1
WBGene00016249,1
WBGene00020865,0
WBGene00018721,2
WBGene00000041,4
WBGene00000157,1
WBGene00006109,0
WBGene00006702,3
WBGene00007593,1
WBGene00021401,1
WBGene00020764,0
WBGene00020481,2
WBGene00007400,2
WBGene00003158,2
WBGene00019979,4
WBGene00001077,1
WBGene00001792,4
WBGene00008400,1
WBGene00015025,1
WBGene00020837,2
WBGene00019345,1
WBGene00001632,1
WBGene00008530,0
WBGene00020930,0
WBGene00016659,0
WBGene00004173,0
WBGene00017993,2
WBGene00018508,4
WBGene00012465,2
WBGene00018682,1
WBGene00019326,0
WBGene00000567,1
WBGene00018213,4
WBGene00020313,0
WBGene00000545,4
WBGene00007464,1
WBGene00017939,2
WBGene00002259,4
WBGene00008769,2
WBGene00009562,3
WBGene00009226,0
WBGene00016728,4
WBGene00009883,0
WBGene00012382,4
WBGene00008969,0
WBGene00002023,0
WBGene00007621,4
WBGene00003574,0
WBGene00002258,2
WBGene00004385,2
WBGene00015703,4
WBGene00015366,0
WBGene00018422,2
WBGene00007745,0
WBGene00006738,0
WBGene00000723,4
WBGene00017832,2
WBGene00008970,0
WBGene00021697,2
WBGene00022648,4
WBGene00004145,4
WBGene00022052,2
WBGene00000202,2
WBGene00011737,4
WBGene00013485,4
WBGene00010236,4
WBGene00009534,4
WBGene00014200,0
WBGene00013131,1
WBGene00001832,2
WBGene00015233,4
WBGene00020392,2
WBGene00016384,4
WBGene00015410,3
WBGene00010136,0
WBGene00012995,2
WBGene00010955,4
WBGene00000411,2
WBGene00001478,0
WBGene00003643,0
WBGene00017852,2
WBGene00020579,1
WBGene00009120,1
WBGene00023422,2
WBGene00008730,1
WBGene00020030,3
WBGene00006103,4
WBGene00017137,0
WBGene00021097,1
WBGene00001458,4
WBGene00013947,2
WBGene00007203,0
WBGene00012344,0
WBGene00014139,2
WBGene00015921,4
WBGene00003409,4
WBGene00017997,2
WBGene00013482,1
WBGene00001394,4
WBGene00020806,0
WBGene00044789,2
WBGene00008768,2
WBGene00008490,4
WBGene00006537,1
WBGene00003654,0
WBGene00000773,2
WBGene00016431,1
WBGene00012166,1
WBGene00009049,4
WBGene00007692,2
WBGene00021336,4
WBGene00003582,4
WBGene00000940,1
WBGene00011449,3
WBGene00003020,1
WBGene00018181,4
WBGene00000742,1
WBGene00010557,2
WBGene00017054,4
WBGene00020006,0
WBGene00016644,2
WBGene00015057,4
WBGene00012255,1
WBGene00017769,1
WBGene00004283,1
WBGene00004205,2
WBGene00007529,1
WBGene00012759,4
WBGene00016845,4
WBGene00008779,4
WBGene00014221,2
WBGene00021959,1
WBGene00006812,0
WBGene00021816,2
WBGene00001160,3
WBGene00012959,0
WBGene00020251,0
WBGene00271812,1
WBGene00003082,2
WBGene00009722,1
WBGene00015362,3
WBGene00016588,2
WBGene00018645,4
WBGene00011559,2
WBGene00009639,4
WBGene00015266,2
WBGene00021965,0
WBGene00001042,2
WBGene00022776,1
WBGene00022307,3
WBGene00013606,1
WBGene00019547,2
WBGene00011429,1
WBGene00020498,2
WBGene00011931,4
WBGene00017291,4
WBGene00015706,1
WBGene00012694,4
WBGene00004920,0
WBGene00005002,2
WBGene00008397,2
WBGene00002195,2
WBGene00017643,2
WBGene00007045,1
WBGene00001281,2
WBGene00007200,4
WBGene00003214,1
WBGene00045418,4
WBGene00020931,4
WBGene00021093,1
WBGene00021460,2
WBGene00019820,1
WBGene00000369,3
WBGene00010910,3
WBGene00013969,4
WBGene00016408,1
WBGene00000203,4
WBGene00013460,2
WBGene00008532,1
WBGene00006919,2
WBGene00004042,2
WBGene00016793,1
WBGene00003786,1
WBGene00004051,2
WBGene00004370,2
WBGene00017162,2
WBGene00000239,2
WBGene00015609,1
WBGene00004377,1
WBGene00010001,4
WBGene00004740,3
WBGene00019212,1
WBGene00020921,1
WBGene00015635,1
WBGene00016406,0
WBGene00006494,1
WBGene00001803,4
WBGene00009624,1
WBGene00007284,1
WBGene00000233,4
WBGene00007669,0
WBGene00016062,2
WBGene00015805,4
WBGene00009336,1
WBGene00003749,4
WBGene00019620,1
WBGene00005153,1
WBGene00007616,0
WBGene00003015,2
WBGene00013550,2
WBGene00022765,2
WBGene00018411,4
WBGene00017430,0
WBGene00270322,4
WBGene00010799,0
WBGene00016634,4
WBGene00008921,2
WBGene00011398,1
WBGene00003884,4
WBGene00013849,1
WBGene00003577,1
WBGene00012443,4
WBGene00007514,1
WBGene00008519,1
WBGene00021470,1
WBGene00000899,1
WBGene00015463,1
WBGene00008876,4
WBGene00020334,1
WBGene00003707,0
WBGene00020594,0
WBGene00001157,4
WBGene00022202,2
WBGene00002110,1
WBGene00016135,4
WBGene00005832,1
WBGene00010771,1
WBGene00009895,4
WBGene00019399,4
WBGene00015565,0
WBGene00017721,2
WBGene00007126,0
WBGene00006983,4
WBGene00013557,1
WBGene00001813,1
WBGene00017282,2
WBGene00014095,2
WBGene00012875,2
WBGene00006692,4
WBGene00012375,2
WBGene00021637,0
WBGene00011713,2
WBGene00000238,1
WBGene00003800,4
WBGene00015479,4
WBGene00021372,4
WBGene00008980,4
WBGene00010793,1
WBGene00018625,2
WBGene00022358,4
WBGene00003159,2
WBGene00003965,1
WBGene00008107,1
WBGene00009201,1
WBGene00005014,2
WBGene00013343,2
WBGene00017975,2
WBGene00021128,1
WBGene00004076,0
WBGene00012059,2
WBGene00001094,1
WBGene00015329,2
WBGene00017348,2
WBGene00012808,0
WBGene00012554,0
WBGene00004270,1
WBGene00015729,0
WBGene00016172,3
WBGene00044746,4
WBGene00009128,1
WBGene00013150,2
WBGene00012398,4
WBGene00006715,1
WBGene00020267,0
WBGene00009772,0
WBGene00018788,0
WBGene00012256,1
WBGene00015675,4
WBGene00007007,4
WBGene00000666,3
WBGene00015403,2
WBGene00020273,0
WBGene00019495,0
WBGene00011419,4
WBGene00013892,2
WBGene00019627,2
WBGene00000174,4
WBGene00019967,4
WBGene00001689,2
WBGene00018890,2
WBGene00004391,1
WBGene00010239,4
WBGene00019199,2
WBGene00000413,2
WBGene00018898,2
WBGene00013639,2
WBGene00019719,4
WBGene00010791,1
WBGene00009084,2
WBGene00000983,0
WBGene00008990,1
WBGene00002134,1
WBGene00010225,1
WBGene00006061,2
WBGene00004395,1
WBGene00000020,3
WBGene00001833,2
WBGene00016978,2
WBGene00012444,0
WBGene00045246,1
WBGene00019819,1
WBGene00001072,1
WBGene00000086,0
WBGene00004945,0
WBGene00003073,0
WBGene00003080,1
WBGene00003607,3
WBGene00020861,0
WBGene00017659,4
WBGene00001385,0
WBGene00164968,1
WBGene00003233,2
WBGene00015809,4
WBGene00006817,2
WBGene00003063,0
WBGene00008426,1
WBGene00219283,4
WBGene00004917,0
WBGene00022862,2
WBGene00016469,1
WBGene00006415,0
WBGene00010717,0
WBGene00020662,2
WBGene00004248,2
WBGene00006762,0
WBGene00015733,0
WBGene00008515,4
WBGene00011326,0
WBGene00008343,0
WBGene00007668,1
WBGene00018582,0
WBGene00021323,1
WBGene00015748,4
WBGene00009093,4
WBGene00019623,4
WBGene00010093,2
WBGene00015397,1
WBGene00018138,2
WBGene00017746,1
WBGene00011171,4
WBGene00019711,1
WBGene00007316,4
WBGene00021058,1
WBGene00000223,1
WBGene00018610,4
WBGene00022420,2
WBGene00020188,3
WBGene00013514,0
WBGene00016759,1
WBGene00044071,0
WBGene00015157,2
WBGene00016374,2
WBGene00012824,4
WBGene00003157,2
WBGene00013463,1
WBGene00004428,0
WBGene00008859,4
WBGene00022388,2
WBGene00020199,1
WBGene00022245,4
WBGene00012984,2
WBGene00013732,1
WBGene00003834,4
WBGene00001574,4
WBGene00012535,4
WBGene00021563,1
WBGene00004774,4
WBGene00012187,4
WBGene00006863,0
WBGene00008131,2
WBGene00001445,4
WBGene00000165,1
WBGene00020037,2
WBGene00016194,0
WBGene00009805,4
WBGene00019241,2
WBGene00012317,1
WBGene00000691,1
WBGene00016209,1
WBGene00002255,4
WBGene00236809,0
WBGene00004034,1
WBGene00018602,2
WBGene00021215,0
WBGene00022856,1
WBGene00001461,4
WBGene00008830,4
WBGene00004168,4
WBGene00001030,1
WBGene00003405,2
WBGene00008677,4
WBGene00013074,0
WBGene00016488,0
WBGene00009726,1
WBGene00020782,1
WBGene00002112,0
WBGene00018769,1
WBGene00016395,1
WBGene00022077,0
WBGene00011935,4
WBGene00001577,4
WBGene00044283,0
WBGene00020595,0
WBGene00020170,4
WBGene00011966,4
WBGene00001564,0
WBGene00021855,0
WBGene00015624,0
WBGene00009498,1
WBGene00008359,4
WBGene00008571,1
WBGene00009164,4
WBGene00000514,1
WBGene00017546,2
WBGene00007170,1
WBGene00017999,1
WBGene00019730,2
WBGene00008375,0
WBGene00003740,4
WBGene00019686,0
WBGene00022683,1
WBGene00022246,2
WBGene00001911,4
WBGene00011520,1
WBGene00016128,3
WBGene00015354,4
WBGene00020920,2
WBGene00008413,2
WBGene00000003,1
WBGene00007043,1
WBGene00001099,1
WBGene00016981,1
WBGene00020557,2
WBGene00008100,4
WBGene00016442,2
WBGene00011761,1
WBGene00021586,0
WBGene00005228,0
WBGene00012608,2
WBGene00007724,1
WBGene00010458,1
WBGene00009921,1
WBGene00020324,0
WBGene00020025,2
WBGene00008410,2
WBGene00013008,4
WBGene00003155,2
WBGene00007333,1
WBGene00001177,1
WBGene00003134,2
WBGene00003504,2
WBGene00007175,1
WBGene00012341,1
WBGene00022121,1
WBGene00001977,1
WBGene00003423,0
WBGene00006585,2
WBGene00010056,2
WBGene00000950,4
WBGene00022371,1
WBGene00013301,1
WBGene00011904,1
WBGene00021935,2
WBGene00009512,0
WBGene00007194,2
WBGene00002192,1
WBGene00010473,4
WBGene00010317,1
WBGene00011060,4
WBGene00011037,1
WBGene00013803,1
WBGene00008204,4
WBGene00017797,2
WBGene00013202,4
WBGene00011743,2
WBGene00004119,4
WBGene00009347,3
WBGene00000106,1
WBGene00013869,0
WBGene00007236,1
WBGene00008586,1
WBGene00000399,1
WBGene00004317,4
WBGene00017806,4
WBGene00011684,1
WBGene00021850,2
WBGene00044761,4
WBGene00004182,3
WBGene00006934,2
WBGene00022748,1
WBGene00016746,1
WBGene00002111,4
WBGene00006699,1
WBGene00077751,0
WBGene00013237,1
WBGene00002183,2
WBGene00004895,2
WBGene00007753,0
WBGene00008578,1
WBGene00001194,4
WBGene00219288,0
WBGene00006636,2
WBGene00020260,3
WBGene00009069,1
WBGene00002276,0
WBGene00017671,4
WBGene00015707,4
WBGene00018904,2
WBGene00021648,1
WBGene00006647,1
WBGene00010922,1
WBGene00007266,1
WBGene00000099,2
WBGene00019305,4
WBGene00011397,4
WBGene00003085,2
WBGene00044500,4
WBGene00002228,2
WBGene00010645,1
WBGene00044348,0
WBGene00000984,4
WBGene00011592,0
WBGene00010439,2
WBGene00012103,4
WBGene00014698,0
WBGene00021854,0
WBGene00019844,0
WBGene00009731,2
WBGene00015449,1
WBGene00020229,4
WBGene00001996,2
WBGene00008513,4
WBGene00020172,2
WBGene00003609,4
WBGene00019168,2
WBGene00007928,0
WBGene00013021,1
WBGene00015753,4
WBGene00009444,1
WBGene00008882,0
WBGene00006753,0
WBGene00016751,0
WBGene00019890,4
WBGene00005022,1
WBGene00013344,1
WBGene00011977,0
WBGene00001449,4
WBGene00008805,2
WBGene00008335,0
WBGene00007698,2
WBGene00017924,2
WBGene00013690,2
WBGene00004181,2
WBGene00013189,1
WBGene00010072,4
WBGene00008338,2
WBGene00017427,1
WBGene00000377,1
WBGene00003837,1
WBGene00020471,1
WBGene00015433,0
WBGene00019998,4
WBGene00020152,1
WBGene00017304,4
WBGene00000133,0
WBGene00021862,0
WBGene00017385,4
WBGene00021359,2
WBGene00003836,2
WBGene00003221,4
WBGene00015957,0
WBGene00007467,3
WBGene00010230,2
WBGene00016911,0
WBGene00007155,0
WBGene00012483,2
WBGene00014078,2
WBGene00022134,2
WBGene00018541,1
WBGene00015554,2
WBGene00185067,2
WBGene00010307,1
WBGene00016504,4
WBGene00008915,3
WBGene00000594,1
WBGene00003724,4
WBGene00008234,3
WBGene00017724,3
WBGene00009078,0
WBGene00019177,0
WBGene00003844,0
WBGene00004701,2
WBGene00014136,0
WBGene00017855,2
WBGene00019121,1
WBGene00012031,2
WBGene00003009,1
WBGene00004955,2
WBGene00003598,0
WBGene00013312,1
WBGene00044631,1
WBGene00017644,1
WBGene00012306,4
WBGene00004371,1
WBGene00010870,3
WBGene00019655,4
WBGene00001749,4
WBGene00008304,4
WBGene00018274,2
WBGene00001428,1
WBGene00004995,4
WBGene00008588,4
WBGene00007288,0
WBGene00004409,0
WBGene00020215,1
WBGene00007223,0
WBGene00020207,1
WBGene00003079,1
WBGene00015510,1
WBGene00000285,4
WBGene00000908,1
WBGene00003748,4
WBGene00016766,4
WBGene00000095,3
WBGene00006737,2
WBGene00015021,2
WBGene00015464,1
WBGene00020516,1
WBGene00015472,4
WBGene00011801,0
WBGene00017502,0
WBGene00015705,0
WBGene00010865,0
WBGene00016129,0
WBGene00022455,2
WBGene00019351,0
WBGene00013362,1
WBGene00018349,4
WBGene00009404,1
WBGene00001869,2
WBGene00010135,4
WBGene00020672,4
WBGene00000070,1
WBGene00007923,4
WBGene00010924,0
WBGene00017159,2
WBGene00044513,4
WBGene00008052,4
WBGene00018674,2
WBGene00004224,1
WBGene00018346,4
WBGene00009981,1
WBGene00021494,4
WBGene00018375,3
WBGene00001830,2
WBGene00012007,1
WBGene00009710,4
WBGene00010009,4
WBGene00003061,2
WBGene00012615,1
WBGene00022021,2
WBGene00008739,4
WBGene00021382,2
WBGene00020718,1
WBGene00012265,4
WBGene00001751,4
WBGene00017180,0
WBGene00000183,1
WBGene00022591,1
WBGene00014666,1
WBGene00015128,4
WBGene00019612,0
WBGene00008897,4
WBGene00012474,2
WBGene00019432,2
WBGene00008923,0
WBGene00016366,0
WBGene00016808,2
WBGene00000843,1
WBGene00010993,2
WBGene00007934,1
WBGene00000882,1
WBGene00007091,1
WBGene00008237,1
WBGene00014148,0
WBGene00007551,4
WBGene00000275,2
WBGene00010628,4
WBGene00015954,1
WBGene00004775,2
WBGene00009638,1
WBGene00017660,4
WBGene00020962,0
WBGene00019055,4
