WB_id,exclusive_detection_contrast,logFC_PFOSA,FDR_PFOSA,logFC_PFBSA,FDR_PFBSA,logFC_PFOS,FDR_PFOS,logFC_PFNA,FDR_PFNA,logFC_PFOA,FDR_PFOA,logFC_GenX,FDR_GenX,logFC_PFEESA,FDR_PFEESA,logFC_PFBS,FDR_PFBS,logFC_PFPeA,FDR_PFPeA,logFC_PFBA,FDR_PFBA
WBGene00001085,PFOSA,-0.272599396,2.29372495085189e-05,-0.0302596540932226,0.757410910179307,-0.0057362744120895,0.999139297746776,-0.0025504955558175,0.994733385815965,0.0077156873925848,0.998843368542314,0.111192704,0.425271163,-0.0409391131914069,0.76819607568791,-0.0088174761990981,0.963266142677743,-0.0515338578348364,0.46209395031528,0.0573504046650759,0.977047150158856
WBGene00001087,PFOSA,0.693468485,7.51343215477719e-12,0.0086024256083475,0.951675425232619,0.0046422495234371,0.999139297746776,0.0403654496826993,0.912618183093147,0.0185910565268795,0.998843368542314,0.021521034,0.970758204,0.0392923907090758,0.83482578768831,0.0364196378647494,0.863583602692194,0.1271259556037,0.125810047372538,-0.0107115759728238,0.999077252564793
WBGene00001088,PFOSA,-0.401525891,8.91786753664698e-06,-0.0878557678389834,0.45633729416871,-0.0524651578661107,0.999139297746776,-0.0465917459734741,0.90532806190815,0.0155667531894221,0.998843368542314,-0.061650576,0.875546446,-0.0381791749478819,0.853518360933256,-0.0734059893189056,0.702835131988158,-0.173517711427511,0.0537269104148181,-0.13082929060578,0.849658887502053
WBGene00001092,PFOSA,-0.577214794,6.78251139455901e-07,-0.017402924587604,0.923769455092052,0.0204798318056556,0.999139297746776,-0.0289909166377354,0.964380980719316,0.0398730537662205,0.998843368542314,-0.00213865,0.996782972,-0.0137240136221308,0.966804963248043,-0.174895275506661,0.336818981663887,-0.141885527262769,0.201381315523983,-0.0191684701986063,0.999077252564793
WBGene00001093,PFOSA,-0.314425347,5.22412006055855e-07,-0.0623086314789709,0.423043500249881,0.0223860055409736,0.999139297746776,-0.0267891804964081,0.925816564406461,0.074928578903273,0.998843368542314,0.012553729,0.976228082,0.0048280180457218,0.979057703465358,0.0411241185789119,0.763535310150459,-0.0114867982699418,0.877891530831745,0.0384283676427005,0.995085653440974
WBGene00001095,PFOSA,-0.195321775,0.04128544,0.0102269919054238,0.954200813730462,-0.0376957961838759,0.999139297746776,0.0067481260569862,0.99147537122843,0.0149311352105429,0.998843368542314,-0.027119447,0.970716118,-0.149081696799226,0.385523171731033,-0.0264911228932386,0.928568624356239,-0.0788904902989384,0.478859399883799,0.0156638180653514,0.999077252564793
WBGene00001112,PFOSA,-0.168277755,0.012891829,0.0329887011424981,0.763395501965827,0.11059234457069,0.888436149624228,0.0795550537469228,0.734065965220685,0.0170020067720392,0.998843368542314,0.066159697,0.8014727,0.0599109180355786,0.680391728625274,0.0423059582565561,0.803963889931523,0.123294369405825,0.0879287646620736,0.147737773104423,0.449230730025902
WBGene00001116,PFOSA,-0.199987092,0.018172294,0.191664615684992,0.0660128122804083,0.0062014782030157,0.999139297746776,0.094875882006509,0.751338124745795,0.0777106081849112,0.998843368542314,-0.114506079,0.664200962,-0.0236291556095992,0.917075554660803,-0.0110872203312403,0.967319404550696,0.114062322984055,0.219015431188198,0.0007331888642124,0.999791059957646
WBGene00001121,PFOSA,0.457877146,0.00288024,0.0385905670654936,0.891116716748879,0.0346532970801715,0.999139297746776,-0.0462831861742164,0.964380980719316,-0.0176347285851399,0.998843368542314,-0.246395809,0.571788635,-0.143510533146088,0.682790477392164,0.14326680726441,0.690358512887008,0.237730275131808,0.158658921589755,0.0052807020423697,0.999791059957646
WBGene00001122,PFOSA,0.479530717,0.001459058,0.171286946009913,0.420066412639445,0.0206569524212117,0.999139297746776,-0.108880948826614,0.882906120156769,-0.0488066416768397,0.998843368542314,-0.14833807,0.805316613,0.143497824588881,0.655798437129039,-0.057664597668821,0.898749664043958,0.243762124594734,0.135744610104452,0.0204050108156779,0.999077252564793
WBGene00001131,PFOSA,0.268159875,0.000147356,0.007610488108241,0.951675425232619,-0.0303752781741972,0.999139297746776,-0.0084991165565405,0.986575742387608,0.0415153777003503,0.998843368542314,0.023295914,0.967610558,-0.021772024834382,0.903734907993104,-0.0445728113188512,0.792274326636797,0.131359151940277,0.0724334335922753,0.012114521925027,0.999077252564793
WBGene00001132,PFOSA,-0.303398486,0.000132866,-0.119592925651044,0.228534337945894,-0.0159679694823267,0.999139297746776,-0.0497038555827658,0.889991413292324,0.0875230958661707,0.998843368542314,-0.086388466,0.746046323,0.0883693075655652,0.558677410974231,-0.0337904764340295,0.87245842264576,-0.0871099829308743,0.306602266897669,0.0482831894236373,0.995085653440974
WBGene00001134,PFOSA,-0.380418964,3.40971542141193e-07,0.0905606540932887,0.305465500009613,0.0879652697072636,0.999139297746776,0.054450834942817,0.852461417567653,0.0584068907577088,0.998843368542314,0.027046173,0.951263233,0.0493840455905115,0.739812298583061,0.0802235058823993,0.548567328173659,0.0680099552814195,0.363584396620056,0.130929169380253,0.575806576352479
WBGene00001135,PFOSA,0.254967597,0.007123573,0.139287424172219,0.268318313043981,0.164208542203936,0.83491113231834,0.133830467002773,0.666233690549717,0.0136264452758155,0.998843368542314,-0.01762501,0.981699435,0.0333151948027559,0.893443301696217,0.0666234275853495,0.779417577501533,0.129511040478916,0.213785898058902,0.0949945238516495,0.977047150158856
WBGene00001145,PFOSA,0.353441322,1.2989364822319e-05,0.0551525527870832,0.633078278912084,0.0381650389140247,0.999139297746776,-0.0038400194014381,0.99338703540273,0.0403937219237677,0.998843368542314,-0.024133823,0.970050621,0.0553286754293935,0.74743973834432,0.0505029983095802,0.78896935173023,0.0734432019297784,0.397685267711304,-0.0299997672628815,0.998628019042707
WBGene00001147,PFOSA,-0.551119511,0.019623864,-0.0053173457929489,0.99052642720398,0.287766354923598,0.999139297746776,0.209864724418162,0.803749101271637,-0.0053919340417283,0.998843368542314,0.070276442,0.969938528,-0.0178247963000459,0.979634499437186,0.0589724529773253,0.930306025427162,-0.261170374668835,0.301171972585038,0.135769016563626,0.995085653440974
WBGene00001150,PFOSA,0.820594652,0.021852641,0.224838609999454,0.714306102497573,0.735337150176159,0.634908115121741,0.423640590012518,0.751338124745795,0.633323454026294,0.90388406910563,0.430277842,0.723940068,0.321401052273038,0.699976576300094,0.259335880524999,0.787323327424155,0.341226292857021,0.43145836121431,-0.158028604178598,0.998628019042707
WBGene00001151,PFOSA,-0.532455338,3.02551729113587e-06,0.0530678276498432,0.746266874932324,-0.0246096738588444,0.999139297746776,0.0941913224248816,0.815848572334431,0.100416596951351,0.998843368542314,0.112768394,0.749698789,0.102556949877152,0.627287049433901,0.119810594741357,0.561589736585376,-0.12599020961845,0.266375003258816,0.185828980207556,0.676810617770322
WBGene00001160,PFOSA,0.823875805,3.2947592894558502e-09,0.188780014917714,0.209799315417888,0.137753367189809,0.999139297746776,0.124117150041071,0.775634711305296,-0.0579693971673937,0.998843368542314,-0.021729958,0.981644004,0.0646142147801143,0.820882496833393,0.0561131948523511,0.860304762662887,0.202329585676443,0.106386585115572,0.0603402489075345,0.996809935913162
WBGene00001167,PFOSA,0.188221162,0.003420919,0.0253779018244834,0.811592928965309,-0.0119080767457571,0.999139297746776,0.0162512338670054,0.969124838874724,0.069642192899166,0.998843368542314,-0.078121933,0.708219313,-0.0027705649759643,0.988981708653839,-0.0353418472845007,0.830864441584739,-0.0970968291639862,0.16328651324034,-0.016653207924759,0.999077252564793
WBGene00001184,PFOSA,0.685823594,1.61077604849737e-07,0.126025337449047,0.440643079466759,0.0894779478700748,0.999139297746776,0.0600822265261332,0.916389930914629,-0.0033300076681306,0.998843368542314,-0.02046452,0.982143142,0.0185644873758411,0.958635599830332,0.0783518100653271,0.787323327424155,0.2320030655064,0.0629346024657282,0.0001489559149402,0.999791059957646
WBGene00001185,PFOSA,-0.580702601,0.003134453,-0.0097307497056581,0.976542929563205,0.0039299117986879,0.999139297746776,0.285623256033874,0.578249296877031,0.0650783556169492,0.998843368542314,0.194976388,0.755591433,0.165619598264036,0.661551337392679,0.124022997574597,0.78239192951145,-0.0284501513997052,0.908901998559066,-0.143562764313003,0.992324890848074
WBGene00001186,PFOSA,-0.518182981,0.000128321,-0.210386985461866,0.207805667507616,-0.0021076012593321,0.999139297746776,0.0091717748397598,0.991312481424408,0.031216800894084,0.998843368542314,-0.069567672,0.925653739,0.0616392695249761,0.844805581700796,0.0248234309996794,0.950631615862016,-0.233622307277556,0.0928977382743423,-0.0928915094876433,0.995085653440974
WBGene00001236,PFOSA,-0.148695204,0.018684691,0.0868616755441379,0.305069711484996,0.143793139812909,0.428337796160868,-0.0105510176882268,0.978771809043485,0.162945566421809,0.300582707252209,0.030902653,0.936257825,0.0493354831517567,0.726241489061047,0.134787292515384,0.19230475899573,-0.0354851187394248,0.64660837405453,0.0623308504971994,0.977047150158856
WBGene00001240,PFOSA,-1.264326629,5.5136277537719703e-14,-0.0981221934369782,0.555346082676301,-0.0727616521907544,0.999139297746776,-0.0841437212519678,0.874436246486191,0.0534894011631334,0.998843368542314,0.10318763,0.81949664,0.144389690231366,0.511120731143784,0.123122472536293,0.603843702421221,-0.0148210373626354,0.925232272066591,0.0618629930756133,0.996809935913162
WBGene00001247,PFOSA,-0.912522309,4.6334422389508603e-10,-0.124862643216504,0.432102728271183,0.169724994199332,0.938982318735626,0.112025050825261,0.794777035092047,0.01892350264439,0.998843368542314,0.124566753,0.75270051,0.0306442789688038,0.919731705661555,0.214418781195747,0.269065330715088,0.194137952861944,0.109307305160335,0.158773054232601,0.92567726413533
WBGene00001249,PFOSA,-0.280980734,0.00506641,-0.0453693056450557,0.780442552528566,0.0153738636743054,0.999139297746776,-0.0009778790560672,0.997739085555352,0.005341107370978,0.998843368542314,-0.078278799,0.860190187,-0.0280696573623978,0.915656276203757,0.054837697725565,0.83075902586508,-0.0133276759406067,0.922340945120292,-0.0513837354563699,0.996809935913162
WBGene00001263,PFOSA,-0.211118998,0.037575864,-0.0415322575271874,0.807330780229173,-0.0671023280714806,0.999139297746776,-0.128008591220634,0.711176073672801,0.0482945380655506,0.998843368542314,0.022252622,0.977279889,-0.0572213047635291,0.818630267071109,-0.116016028300132,0.583726145534985,-0.141529333476283,0.207268410127315,-0.0932634394525844,0.981207289090523
WBGene00001325,PFOSA,0.362631151,6.8257134094942e-06,0.0526179693168383,0.650235603989653,0.0321099206984136,0.999139297746776,-0.0070679931123689,0.989582907612867,0.0133605772432249,0.998843368542314,0.081911006,0.763119134,0.0319403160731797,0.865587043686907,0.0798703735980721,0.615694032923901,0.146191009129002,0.0701637611397872,0.0867766894215888,0.957610500103173
WBGene00001328,PFOSA,-0.948771498,2.24949953730916e-13,0.0559482207723864,0.693138214698108,0.0181979431759201,0.999139297746776,-0.0075346845010294,0.99049146390705,0.0721863930998751,0.998843368542314,-0.069884506,0.86428912,-0.0394224020423327,0.860032522486154,-0.149569458248886,0.357042805040756,-0.0365907348897667,0.750110604830943,-0.145644233598888,0.818192384966006
WBGene00001329,PFOSA,0.327786133,2.20667643725302e-06,-0.0203582918002832,0.852423718928914,-0.0179593060716503,0.999139297746776,0.0296142820733486,0.930301875553319,-0.0228394592393896,0.998843368542314,0.056123776,0.827516632,0.0577452911071248,0.671183413936597,0.049911958393082,0.742390004903807,0.0065208454449544,0.942092020515767,-0.0784016949058308,0.957487791610974
WBGene00001332,PFOSA,-0.296271036,0.003057969,-0.0636761828468615,0.677005016642653,0.0397802798482305,0.999139297746776,0.0228200148109019,0.972897825463685,-0.123553185268411,0.998843368542314,0.022232126,0.975591727,-0.122402879471111,0.524718261662071,-0.0874713784050095,0.697190819716321,-0.0778191730058041,0.496452389270871,0.124979199819203,0.951184623743798
WBGene00001333,PFOSA,-0.753249597,1.04201630556015e-13,-0.0965758754235161,0.30241047855891,0.0189286082456162,0.999139297746776,0.0150970473001504,0.973955272181389,0.0560015133609851,0.998843368542314,-0.016454128,0.973597361,-0.0220935586190535,0.904749198526179,0.0139466118788079,0.949025421827408,-0.138087539355599,0.0667190934034609,0.0232083918471359,0.999077252564793
WBGene00001334,PFOSA,-0.256206209,0.000170871,0.0070612220449828,0.953629148101878,0.0429406820080604,0.999139297746776,0.0090227821032899,0.984510677620418,-0.0176523893401508,0.998843368542314,-0.065216533,0.796601953,0.11415109050559,0.301027138774176,0.0772861796991011,0.560609712498192,0.0958657168278458,0.179097221830145,0.0368329341944935,0.996089386489955
WBGene00001338,PFOSA,-0.250535628,0.002932273,0.1225798600491,0.262589319239854,-0.022824161452099,0.999139297746776,-0.0446073612199666,0.910314205294311,-0.0181690722280757,0.998843368542314,0.017833075,0.978220734,-0.0435417594836423,0.832284622316935,-0.0200600012202945,0.939987460779632,0.114455026428661,0.207194980875508,-0.0003704257843798,0.999791059957646
WBGene00001345,PFOSA,0.411037158,0.001984281,0.080823648768829,0.699439196333311,0.023524523532654,0.999139297746776,0.0905206439597164,0.884993210580657,-0.0157875913036889,0.998843368542314,-0.029360964,0.976898614,0.0957621210319225,0.749243925373493,0.0081980694357591,0.985160926429725,0.0858476375941986,0.589403014190575,-0.118853610035341,0.981699784488181
WBGene00001352,PFOSA,-0.24809566,3.70000002717922e-05,-0.0066329647472893,0.950054061457179,0.0218902528725805,0.999139297746776,0.0190122004371496,0.95790752309713,0.0463585070438259,0.998843368542314,-0.006726117,0.989606738,-0.0498692255983557,0.685469916779948,-0.0018852306276838,0.990691031704649,-0.0709703668616018,0.259486344388795,0.0137927099858014,0.999077252564793
WBGene00001366,PFOSA,0.21889596,0.000792286,-0.123314625371601,0.129539967087257,-0.0528614998032076,0.999139297746776,-0.0898643314528953,0.670667987848938,0.0074987615677646,0.998843368542314,-0.002955821,0.993671815,-0.0662012899981693,0.617418523682881,-0.0480940737151876,0.759365478390672,-0.083277074322753,0.23988988963752,0.0073236261714294,0.999077252564793
WBGene00001374,PFOSA,0.273854201,0.004099401,0.0891474138143013,0.517037082015134,0.0800441368814938,0.999139297746776,0.042351686604911,0.935966143880058,0.0452738354224388,0.998843368542314,0.00071748,0.998245832,0.006234403921733,0.983636327963613,-0.0606233180423504,0.801531449048173,0.130364463827388,0.21187479184549,-0.0436495790590551,0.996809935913162
WBGene00001386,PFOSA,-0.674026734,0.000121501,-0.0740995842274232,0.786036156389885,0.0185412154653276,0.999139297746776,0.0646743071850465,0.94697125212396,0.213646511084959,0.998843368542314,-0.205332692,0.70323229,-0.092192026041836,0.820473950195158,-0.176115282906918,0.615071390174759,0.0174017204801977,0.940867482834426,-0.250244299631716,0.875387086462754
WBGene00001393,PFOSA,0.244018752,0.000179677,-0.0097354412723145,0.931376789650047,0.0595152058481378,0.999139297746776,0.0714487792382473,0.747526226753378,-0.0016539178882954,0.998843368542314,0.024203811,0.956218241,-0.0701740772530295,0.57971300745032,-0.101875388930797,0.370824337546103,0.0194393202515375,0.812504756429825,-0.129028472965529,0.530739834833471
WBGene00001396,PFOSA,0.684793513,1.2820531542641198e-11,-0.0519945218817816,0.660623965796999,0.0854860652035156,0.999139297746776,0.117205911743935,0.621160845736925,0.0517687914197466,0.998843368542314,-0.029669081,0.956218241,-0.151675277813062,0.216305460985449,-0.100325452140717,0.507097696074912,0.0039698018394627,0.970397943884424,-0.0936098794544573,0.957610500103173
WBGene00001404,PFOSA,-0.442348248,2.10759326452022e-05,-0.095543807653873,0.492194789522662,-0.0426117495912783,0.999139297746776,-0.0613055022380852,0.891883683506298,-0.0324165296416296,0.998843368542314,-0.012345142,0.988996103,-0.0762829674072512,0.724920520369591,0.078822672784135,0.733413499654488,-0.111678781074237,0.306573352464764,0.0933735256474642,0.977047150158856
WBGene00001406,PFOSA,-0.419254234,0.00051571,-0.0506302986959154,0.790054671234076,0.0436538563897692,0.999139297746776,0.0402095747627516,0.955760389932582,-0.0621464921857337,0.998843368542314,-0.058227394,0.93302783,-0.0507931782591809,0.8584415678359,-0.0439015465673469,0.894382978155251,-0.233974794181902,0.0597567295589863,0.0342422367540258,0.999077252564793
WBGene00001410,PFOSA,0.636509523,0.000373005,0.37537377320243,0.0848897708549944,0.082137625162775,0.999139297746776,0.0712762715775278,0.945173612269403,0.0861822422236695,0.998843368542314,0.106704689,0.910737481,-0.0134079115712013,0.980344660895309,0.132066459494331,0.759365478390672,0.344677452959302,0.0665526184826105,0.262538141424726,0.875387086462754
WBGene00001412,PFOSA,-0.220921193,0.003293666,0.0044383464655175,0.973952506128386,-0.031727006694603,0.999139297746776,-0.032813999717255,0.936822316697486,-0.0531287192515908,0.998843368542314,-0.045969099,0.907692654,0.0515151318375318,0.760862397591465,0.0378565155199921,0.849626969225982,-0.007162389110402,0.94540497518392,0.03389370889747,0.996809935913162
WBGene00001425,PFOSA,-0.48590315,8.41488679887416e-05,0.0326479641954444,0.869270252939396,0.0305365943148498,0.999139297746776,-0.0065906152451505,0.992566838700613,-0.0855104769102572,0.998843368542314,-0.007119927,0.993671815,0.216543889454421,0.238135672114293,0.0009004461240636,0.99787616061479,0.0455309143420883,0.754405254464874,-0.0115783094672028,0.999077252564793
WBGene00001429,PFOSA,-0.30619083,0.030689556,-0.307535657176978,0.0840465919248551,0.054611721137196,0.999139297746776,-0.0114597892134893,0.99049146390705,0.143795522406839,0.998843368542314,0.133613206,0.804842918,0.125427603272523,0.673723793943598,0.120806230450401,0.708356535190004,-0.0360283637906104,0.845843048304807,0.0082805016137835,0.999521551016963
WBGene00001437,PFOSA,1.059301096,0.032874894,0.114092810719115,0.911933853891502,-0.136391649763377,0.999139297746776,0.183191054974002,0.959684591628798,0.0542096202943474,0.998843368542314,0.058036393,0.992139595,0.317317908344282,0.817519238825566,0.161350729188501,0.928276458986943,0.758830425070588,0.180303183201233,0.1681865490514,0.999077252564793
WBGene00001438,PFOSA,2.900707948,5.854902802098489e-11,0.114782022272778,0.893705255064175,0.342692537585703,0.999139297746776,0.166497005313868,0.95681069536355,0.329013247972245,0.998843368542314,-0.146555864,0.970716118,0.421131227189687,0.670567489394902,0.163156879662716,0.90891191146968,0.665172990850249,0.168053114179389,0.049697953803249,0.999077252564793
WBGene00001440,PFOSA,0.659533399,0.000410718,0.383951112873407,0.0992149271615218,0.148531789180621,0.999139297746776,0.168508756966137,0.831169755905885,-0.0500574809537949,0.998843368542314,-0.047735359,0.972394823,0.0502275283247597,0.923344553094025,0.0955630050553872,0.854554069025137,0.347118205367274,0.0819514235687216,-0.194327984239292,0.977047150158856
WBGene00001443,PFOSA,-0.119026344,0.042178317,-0.0848236056872649,0.278582871255635,0.0538223944103092,0.999139297746776,0.0105565143623895,0.977052777791466,0.0121155619845942,0.998843368542314,0.007671747,0.98885551,-0.0258772454449103,0.859872604116494,0.0003871357158624,0.99810538798294,-0.0056187843221937,0.945793134460547,0.098181181761844,0.78243317049089
WBGene00001460,PFOSA,0.50621079,9.36676269453989e-06,0.0861023983569803,0.590401701447295,0.0470819874309753,0.999139297746776,-0.0052175346322736,0.99338703540273,-0.11202136519381,0.998843368542314,0.093496882,0.834173203,0.0315983304082276,0.911592226849895,-0.072333555627765,0.78650455374104,0.202039411918589,0.0780397224942873,-0.0420420051627613,0.998628019042707
WBGene00001468,PFOSA,-0.879686173,6.93327016627626e-05,-0.223472698426329,0.421057651768236,0.199629129988686,0.999139297746776,0.125681547130586,0.890851629054992,-0.0854228658079362,0.998843368542314,0.217168478,0.75217679,0.225217297587106,0.557226935627784,0.094727057453931,0.859233595782865,0.0558621006084905,0.826178565280755,-0.0081766661754741,0.999791059957646
WBGene00001470,PFOSA,-0.194383401,0.023229729,0.0559570474452828,0.674643944516425,0.0420077157136623,0.999139297746776,0.105484951154721,0.720344753814248,0.0328195247472573,0.998843368542314,-0.005585433,0.993671815,0.0130341365534285,0.961979528412117,0.0948562152114479,0.596020324736765,0.0269054639404743,0.809635357585065,0.141915940530435,0.790781819442326
WBGene00001501,PFOSA,-1.201561362,6.27143180091697e-15,-0.199107386068702,0.112083431758363,-0.280188307221817,0.14638907200717,-0.229827578926757,0.256464733282646,-0.176550751032677,0.853124270499556,-0.273508117,0.08736158,-0.0807599863295077,0.71462779036908,-0.167791274115166,0.347247412589727,-0.0972721701789749,0.393228278991376,-0.0941223735092852,0.977047150158856
WBGene00001503,PFOSA,-0.204973677,0.003883201,0.0332256805226249,0.772649006029801,-0.0355385768052621,0.999139297746776,-0.0469732557270584,0.887500524034049,0.0913960612123523,0.998843368542314,0.06250715,0.82678758,0.0689049215090451,0.640637446320776,0.0602336422479758,0.71249214398445,0.0252349740405777,0.781786427097075,0.0131886437055482,0.999077252564793
WBGene00001508,PFOSA,-0.591054539,1.53194803109421e-06,-0.0001633655121668,0.999608558630962,0.0310594544621967,0.999139297746776,0.0383248108064224,0.955760389932582,0.0508387191984976,0.998843368542314,0.01160814,0.991950831,-0.0323624175071265,0.911274957285123,-0.0195995136571091,0.955801013562104,0.0039418412131477,0.979103956419829,0.0463360331386325,0.996809935913162
WBGene00001509,PFOSA,0.165831334,0.008106214,0.107941580637551,0.179261099477184,-0.0180256970471855,0.999139297746776,-0.0179822810822679,0.964380980719316,0.0415665657910969,0.998843368542314,0.037469178,0.910737481,0.0545075712849176,0.69023699427947,0.0596318074611886,0.666554399367035,0.128486032422164,0.0560626215888329,0.0806192791394683,0.951184623743798
WBGene00001510,PFOSA,0.204915498,0.019587541,-0.0394178956752228,0.788045506317172,0.122834684117197,0.996060347715216,0.0647300581828951,0.877124178763896,-0.0520594471740451,0.998843368542314,0.024779852,0.970769228,0.0425743639078644,0.844805581700796,-0.0188035413657726,0.945555647466464,0.0039998875429864,0.974052813320319,-0.0194521202896569,0.999077252564793
WBGene00001512,PFOSA,0.687052152,2.77883832200117e-06,0.232656170383071,0.198826530500197,0.0102945320189196,0.999139297746776,0.103339962371604,0.877583783298782,0.0241986069942823,0.998843368542314,-0.009205697,0.993671815,-0.116286681316376,0.715659631446437,0.0592900168853463,0.881885462828093,0.267661166427801,0.0719582485638892,0.038272545273263,0.999077252564793
WBGene00001513,PFOSA,-0.354459736,1.89416964941936e-05,-0.014500994262297,0.916116470931865,-0.0035100264070458,0.999139297746776,-0.0212977768922251,0.966525658226071,-0.0465569926028239,0.998843368542314,-0.042121717,0.923659217,0.0033255779218329,0.989034029691353,-0.011521345445118,0.962822021833165,-0.0905502272937104,0.292786477621156,0.0744146706966402,0.977047150158856
WBGene00001515,PFOSA,0.408740287,7.13744391370222e-06,0.0392988231044303,0.780163473714031,0.0341877092678014,0.999139297746776,0.0601728871283617,0.88122764536429,0.127987429429549,0.953195101676546,0.014008961,0.983366927,0.078105800162079,0.669852943502474,0.130364700225348,0.409239024495562,0.154094872902163,0.0929788823238483,0.0811044132728072,0.977047150158856
WBGene00001516,PFOSA,-0.15044022,0.004121099,0.0161105078811724,0.85738012033946,0.0856927104425304,0.888026477098052,0.0285645550178797,0.908664974095089,0.0573882285871815,0.998843368542314,-0.07057054,0.662939641,0.109697363544366,0.171862200173245,0.0127068682783688,0.938696900215488,0.0247967076179933,0.701621523406696,-0.0187363747496983,0.999077252564793
WBGene00001523,PFOSA,1.297709635,2.70791805756235e-06,0.205888279358448,0.606320778755492,0.345114727911005,0.999139297746776,0.524034319563114,0.3927251929087,0.197428737388004,0.998843368542314,-0.074825178,0.970769228,-0.0144226381877581,0.986108124328412,0.376730307187512,0.44838321266531,-0.32610708904306,0.281601196534796,0.143446898121351,0.996809935913162
WBGene00001533,PFOSA,1.000325557,0.004971432,0.640787609537005,0.185333294681722,0.0867173042259804,0.999139297746776,0.0455545788740413,0.988248933888948,-0.424242926394527,0.998843368542314,-0.390730792,0.796206545,0.370194151721473,0.650729315737079,0.332442019449361,0.720551398304566,0.278688419379125,0.547481539206764,0.256906806302671,0.995085653440974
WBGene00001537,PFOSA,0.475517642,0.000558212,-0.197507574096799,0.287526977110996,0.0396925523846477,0.999139297746776,0.0438082549643424,0.959684591628798,-0.0343691453338732,0.998843368542314,-0.087409449,0.903973292,0.0316392659958714,0.935542477702217,-0.0962564170789198,0.780506729297504,-0.018238485848661,0.923747646511558,-0.0835393432600831,0.995085653440974
WBGene00001541,PFOSA,0.909234955,1.11213702456759e-06,-0.207253603911958,0.397823090368892,-0.0777824540642699,0.999139297746776,0.151889252456572,0.837187794360162,0.0600892401620612,0.998843368542314,-0.395562277,0.222453889,-0.0586501571384897,0.899033125920879,-0.0813650877581563,0.867255257606593,0.121150534743804,0.556222544744062,0.100876924344293,0.995635462777786
WBGene00001544,PFOSA,0.614519467,0.00032025,0.0960717248137007,0.727744513938179,-0.103303336535662,0.999139297746776,0.0286388814049992,0.97965944918668,-0.0267969804622071,0.998843368542314,0.06641087,0.956218241,0.0081419376874675,0.987599762715487,0.169397195799574,0.649064660711129,0.327724238019376,0.0702554144631423,0.0572087631674156,0.999077252564793
WBGene00001547,PFOSA,0.469856902,0.006649408,0.133616531510396,0.618243105837094,-0.112209790063832,0.999139297746776,-0.0598274553637349,0.95790752309713,-0.100822484817943,0.998843368542314,-0.080906565,0.946087356,-0.0996175868109079,0.820882496833393,0.111302712383326,0.803963889931523,0.167398323173003,0.404415971745361,-0.0602776377757977,0.999077252564793
WBGene00001549,PFOSA,1.173766676,5.32553147992079e-05,0.528833202507314,0.169139089122015,0.287383514238535,0.999139297746776,0.510469673856852,0.540383108688733,-0.0274470042163021,0.998843368542314,0.184663446,0.904101993,0.383342871284745,0.518881768898091,0.275143686977198,0.701169663394954,0.503293520841254,0.118067715296279,0.383239694040974,0.954091558573647
WBGene00001550,PFOSA,0.567049441,0.003271893,0.416776031368218,0.0889072699163206,-0.0347861841384128,0.999139297746776,0.137894333258079,0.886818352563676,0.113041002228767,0.998843368542314,0.08946707,0.948042749,-0.145054786237761,0.764345696247443,0.0238950215247146,0.971431135256561,0.29492903780462,0.170071386442578,0.0614425023366703,0.999077252564793
WBGene00001552,PFOSA,0.448056446,0.003855611,0.0840822572006,0.742508139904269,-0.09073466590605,0.999139297746776,-0.0309279111997394,0.9765023713281,-0.281479103510806,0.90388406910563,0.160099377,0.804842918,-0.0178224756409406,0.971852069524867,-0.0796631487020811,0.85537520183024,0.242838943460443,0.151902498590059,-0.0959714490146754,0.995186746098776
WBGene00001554,PFOSA,0.686599547,0.031171994,0.113416002143107,0.850510342978556,0.0916554877974008,0.999139297746776,0.071584835644134,0.976086711950838,-0.370379185887706,0.998843368542314,-0.023596963,0.993671815,-0.115684633764327,0.902070534747443,-0.114349801377235,0.917615006725663,0.221144196235482,0.586064948529194,-0.233419376277897,0.995085653440974
WBGene00001556,PFOSA,0.649867395,0.000226545,0.248013441540678,0.292868963303285,0.0584123279203899,0.999139297746776,0.1934448392542,0.766969749046677,0.201950739721145,0.998843368542314,0.061143919,0.968830498,0.0308227877704043,0.954894152917556,0.0884556068812088,0.85621309775274,0.274958114519713,0.14787135811675,-0.268703072301956,0.907932836423298
WBGene00001557,PFOSA,0.277381205,0.040884631,0.277857780161526,0.105517319720849,-0.0450127395400694,0.999139297746776,0.159835949386156,0.744927915937923,-0.105070234358337,0.998843368542314,-0.096782925,0.889155964,0.0787721205975855,0.81726924105386,0.0408682815352516,0.924605819191931,0.212325953653893,0.153598537259953,0.0674291872333344,0.996809935913162
WBGene00001561,PFOSA,0.278753589,0.002802214,-0.0407847818691521,0.78977199383578,0.0190482492872066,0.999139297746776,0.0085605449581664,0.989741242851715,-0.013227377064061,0.998843368542314,-0.069509165,0.870745102,0.0771161528616287,0.704921859062989,0.0405035058536953,0.874976754232184,-0.0024360629728219,0.984859565536446,-0.0106620099471719,0.999077252564793
