family,study_id,namespace,GO_id,term,enrichment,p_raw,study_count,study_n,pop_count,pop_n,p_fdr_bh_family
chemical_by_module,PFEESA|M3,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",e,1.943915614661419e-07,21,172,57,1537,0.00028888107359132336
chemical_by_module,PFEESA|M3,MF,GO:0003824,catalytic activity,e,3.9374992855912506e-07,110,172,703,1537,0.0005127839200151291
chemical_by_module,PFEESA|M3,MF,GO:0020037,heme binding,e,5.604434226632553e-06,21,172,68,1537,0.003990800853738653
chemical_by_module,PFEESA|M3,MF,GO:0008194,UDP-glycosyltransferase activity,e,6.04245305678665e-06,13,172,30,1537,0.004249585123258361
chemical_by_module,PFEESA|M3,MF,GO:0005506,iron ion binding,e,6.169396716031846e-06,18,172,53,1537,0.0043034437933597
chemical_by_module,PFEESA|M3,MF,GO:0046906,tetrapyrrole binding,e,7.277693480524313e-06,21,172,69,1537,0.004877453090698528
chemical_by_module,PFEESA|M3,MF,GO:0016758,hexosyltransferase activity,e,8.119821175597986e-06,14,172,35,1537,0.005046070251230983
chemical_by_module,PFEESA|M3,MF,GO:0016757,glycosyltransferase activity,e,2.6971799583820917e-05,15,172,43,1537,0.012698219220593417
chemical_by_module,PFEESA|M3,MF,GO:0015020,glucuronosyltransferase activity,e,0.00011559157765053838,10,172,24,1537,0.03763241734144091
chemical_by_module,PFEESA|M4,BP,GO:0009056,catabolic process,e,7.736740399037004e-05,46,197,107,742,0.02807221226019161
chemical_by_module,PFEESA|M4,BP,GO:0009057,macromolecule catabolic process,e,0.00011517279498415723,26,197,51,742,0.03763241734144091
chemical_by_module,PFEESA|M4,CC,GO:0005764,lysosome,e,2.6968289370302486e-05,16,201,24,769,0.012698219220593417
chemical_by_module,PFEESA|M4,CC,GO:0000323,lytic vacuole,e,2.6968289370302486e-05,16,201,24,769,0.012698219220593417
chemical_by_module,PFEESA|M4,MF,GO:0003824,catalytic activity,e,4.123516775338302e-07,148,218,416,781,0.0005283756507776547
chemical_by_module,PFEESA|M4,MF,GO:0016787,hydrolase activity,e,6.80008018424047e-05,59,218,140,781,0.025485239109791932
chemical_by_module,PFNA|M2,BP,GO:0046512,sphingosine biosynthetic process,e,2.2365862476840665e-05,3,22,5,1596,0.011015283952246666
chemical_by_module,PFNA|M2,BP,GO:0006670,sphingosine metabolic process,e,2.2365862476840665e-05,3,22,5,1596,0.011015283952246666
chemical_by_module,PFNA|M2,BP,GO:0046520,sphingoid biosynthetic process,e,2.2365862476840665e-05,3,22,5,1596,0.011015283952246666
chemical_by_module,PFNA|M2,BP,GO:0046519,sphingoid metabolic process,e,2.2365862476840665e-05,3,22,5,1596,0.011015283952246666
chemical_by_module,PFNA|M2,BP,GO:0006629,lipid metabolic process,e,6.40922276233409e-05,8,22,112,1596,0.02440768424394179
chemical_by_module,PFNA|M2,BP,GO:0034311,diol metabolic process,e,7.688663941929053e-05,3,22,7,1596,0.028016737292361052
chemical_by_module,PFNA|M2,BP,GO:0034312,diol biosynthetic process,e,7.688663941929053e-05,3,22,7,1596,0.028016737292361052
chemical_by_module,PFNA|M2,BP,GO:0046173,polyol biosynthetic process,e,0.00012191863198011458,3,22,8,1596,0.0388727094902418
chemical_by_module,PFNA|M2,CC,GO:0017059,serine palmitoyltransferase complex,e,0.00011953143676786995,2,19,2,1692,0.038254312756914245
chemical_by_module,PFNA|M2,CC,GO:0002178,palmitoyltransferase complex,e,0.00011953143676786995,2,19,2,1692,0.038254312756914245
chemical_by_module,PFNA|M2,MF,GO:0016454,C-palmitoyltransferase activity,e,2.126424795545655e-06,3,21,3,1555,0.0017990290650195888
chemical_by_module,PFNA|M2,MF,GO:0004758,serine C-palmitoyltransferase activity,e,2.126424795545655e-06,3,21,3,1555,0.0017990290650195888
chemical_by_module,PFNA|M2,MF,GO:0016409,palmitoyltransferase activity,e,7.186920740202557e-05,3,21,7,1555,0.02681741413929862
chemical_by_module,PFNA|M3,BP,GO:0006629,lipid metabolic process,e,2.477991450416276e-06,19,79,112,1469,0.0020698280258713594
chemical_by_module,PFNA|M3,BP,GO:0006805,xenobiotic metabolic process,e,5.085510444352302e-06,9,79,27,1469,0.0036671251030774856
chemical_by_module,PFNA|M3,BP,GO:0008152,metabolic process,e,8.633587000280154e-06,44,79,465,1469,0.005288427902368739
chemical_by_module,PFNA|M3,BP,GO:0006575,modified amino acid metabolic process,e,2.4397396937032465e-05,9,79,32,1469,0.011981295227419286
chemical_by_module,PFNA|M3,BP,GO:0009062,fatty acid catabolic process,e,8.091348674315124e-05,5,79,10,1469,0.02886854691214573
chemical_by_module,PFNA|M3,BP,GO:0072329,monocarboxylic acid catabolic process,e,8.091348674315124e-05,5,79,10,1469,0.02886854691214573
chemical_by_module,PFNA|M3,BP,GO:0016042,lipid catabolic process,e,0.00010952298316108884,8,79,30,1469,0.03662890078130513
chemical_by_module,PFNA|M3,CC,GO:0042579,microbody,e,1.898822901107335e-05,8,94,22,1577,0.009893504115132392
chemical_by_module,PFNA|M3,CC,GO:0005777,peroxisome,e,1.898822901107335e-05,8,94,22,1577,0.009893504115132392
chemical_by_module,PFNA|M3,MF,GO:0016491,oxidoreductase activity,e,6.306873528378077e-10,29,98,136,1537,1.9959969983820093e-06
chemical_by_module,PFNA|M3,MF,GO:0004497,monooxygenase activity,e,1.8299946988267586e-08,16,98,50,1537,3.723146000414217e-05
chemical_by_module,PFNA|M3,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",e,2.0709983048653264e-08,17,98,57,1537,4.115483015153249e-05
chemical_by_module,PFNA|M3,MF,GO:0005506,iron ion binding,e,3.39907185003572e-07,15,98,53,1537,0.0004603637194656694
chemical_by_module,PFNA|M3,MF,GO:0003824,catalytic activity,e,5.231466001613193e-07,69,98,703,1537,0.0006478639914562994
chemical_by_module,PFNA|M3,MF,GO:0020037,heme binding,e,2.1037292087052654e-06,16,98,68,1537,0.0017990290650195888
chemical_by_module,PFNA|M3,MF,GO:0046906,tetrapyrrole binding,e,2.596929343525773e-06,16,98,69,1537,0.0021133934660914813
chemical_by_module,PFNA|M3,MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",e,1.527700373431793e-05,9,98,26,1537,0.008319508841431105
chemical_by_module,PFNA|M3,MF,GO:0046914,transition metal ion binding,e,0.00015997097503979427,27,98,206,1537,0.047878948622286865
chemical_by_module,PFNA|M4,BP,GO:0006629,lipid metabolic process,e,1.8311567572380429e-09,27,91,70,742,4.814505517772681e-06
chemical_by_module,PFNA|M4,BP,GO:0006631,fatty acid metabolic process,e,1.318959755494462e-07,15,91,29,742,0.00020679715894885144
chemical_by_module,PFNA|M4,BP,GO:0016042,lipid catabolic process,e,6.38359881340799e-07,14,91,28,742,0.0007682751081778958
chemical_by_module,PFNA|M4,BP,GO:0009062,fatty acid catabolic process,e,4.53370102070806e-06,10,91,17,742,0.003368717264078203
chemical_by_module,PFNA|M4,BP,GO:0072329,monocarboxylic acid catabolic process,e,9.172859997734435e-06,10,91,18,742,0.0055393378118474106
chemical_by_module,PFNA|M4,BP,GO:0032787,monocarboxylic acid metabolic process,e,1.0250805402965505e-05,15,91,38,742,0.006082820807504868
chemical_by_module,PFNA|M4,BP,GO:0019752,carboxylic acid metabolic process,e,2.5702672839208457e-05,19,91,60,742,0.012373411508585595
chemical_by_module,PFNA|M4,BP,GO:0034440,lipid oxidation,e,2.93589129595337e-05,8,91,13,742,0.01345149829992319
chemical_by_module,PFNA|M4,BP,GO:0019395,fatty acid oxidation,e,2.93589129595337e-05,8,91,13,742,0.01345149829992319
chemical_by_module,PFNA|M4,BP,GO:0043436,oxoacid metabolic process,e,3.365261369728143e-05,19,91,61,742,0.014822675330545616
chemical_by_module,PFNA|M4,BP,GO:0044281,small molecule metabolic process,e,3.5500634285673533e-05,25,91,94,742,0.015496637712328743
chemical_by_module,PFNA|M4,BP,GO:0030258,lipid modification,e,6.162709294997157e-05,8,91,14,742,0.023720739995624303
chemical_by_module,PFNA|M4,BP,GO:0008152,metabolic process,e,6.177068444295644e-05,57,91,316,742,0.023722580226105197
chemical_by_module,PFNA|M4,BP,GO:0044238,primary metabolic process,e,0.00010075625973255782,50,91,267,742,0.034369548966136525
chemical_by_module,PFNA|M4,BP,GO:0043574,peroxisomal transport,e,0.00013622105664830888,5,91,6,742,0.042715674055301536
chemical_by_module,PFNA|M4,CC,GO:0005777,peroxisome,e,2.256834504557113e-09,13,100,17,769,5.671922941092736e-06
chemical_by_module,PFNA|M4,CC,GO:0042579,microbody,e,2.256834504557113e-09,13,100,17,769,5.671922941092736e-06
chemical_by_module,PFNA|M4,CC,GO:0005778,peroxisomal membrane,e,4.459888134039468e-05,7,100,10,769,0.018681137799490467
chemical_by_module,PFNA|M4,CC,GO:0031903,microbody membrane,e,4.459888134039468e-05,7,100,10,769,0.018681137799490467
chemical_by_module,PFNA|M4,MF,GO:0003824,catalytic activity,e,6.21092071054074e-10,86,107,416,781,1.9959969983820093e-06
chemical_by_module,PFNA|M4,MF,GO:0015020,glucuronosyltransferase activity,e,4.4309008440727886e-05,12,107,26,781,0.018651145895349643
chemical_by_module,PFNA|M4,MF,GO:0016758,hexosyltransferase activity,e,6.42878964179431e-05,15,107,39,781,0.02440768424394179
chemical_by_module,PFNA|M4,MF,GO:0008194,UDP-glycosyltransferase activity,e,0.0001076960244121627,13,107,32,781,0.036373800150225684
chemical_by_module,PFNA|M4,MF,GO:0016757,glycosyltransferase activity,e,0.00014946823151065387,16,107,46,781,0.04577384660171598
chemical_by_module,PFOA|M3,MF,GO:0016491,oxidoreductase activity,e,2.901714748907711e-07,16,44,136,1537,0.00040983483377981725
chemical_by_module,PFOA|M3,MF,GO:0008194,UDP-glycosyltransferase activity,e,1.2013185426171525e-05,7,44,30,1537,0.006866359117549456
chemical_by_module,PFOA|M3,MF,GO:0015020,glucuronosyltransferase activity,e,3.556788173838721e-05,6,44,24,1537,0.015496637712328743
chemical_by_module,PFOA|M3,MF,GO:0016758,hexosyltransferase activity,e,3.563612789393265e-05,7,44,35,1537,0.015496637712328743
chemical_by_module,PFOA|M3,MF,GO:0004497,monooxygenase activity,e,5.131470143235302e-05,8,44,50,1537,0.020890419479913474
chemical_by_module,PFOA|M3,MF,GO:0005506,iron ion binding,e,7.944159385476812e-05,8,44,53,1537,0.02852203560543281
chemical_by_module,PFOA|M3,MF,GO:0003824,catalytic activity,e,8.58969978476407e-05,33,44,703,1537,0.030392776470318735
chemical_by_module,PFOA|M3,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",e,0.00013593381294087217,8,44,57,1537,0.042715674055301536
chemical_by_module,PFOA|M3,MF,GO:0016757,glycosyltransferase activity,e,0.0001437508491725511,7,44,43,1537,0.044505210820180816
chemical_by_module,PFOA|M4,BP,GO:0016042,lipid catabolic process,e,4.603851246265863e-07,9,31,28,742,0.0005828100549152517
chemical_by_module,PFOA|M4,BP,GO:0006631,fatty acid metabolic process,e,6.491984954435186e-07,9,31,29,742,0.0007739480053959558
chemical_by_module,PFOA|M4,BP,GO:0009062,fatty acid catabolic process,e,1.6009544381748017e-06,7,31,17,742,0.0014869647420088883
chemical_by_module,PFOA|M4,BP,GO:0072329,monocarboxylic acid catabolic process,e,2.544349535086185e-06,7,31,18,742,0.002080510962663607
chemical_by_module,PFOA|M4,BP,GO:0006629,lipid metabolic process,e,6.5735925967692904e-06,12,31,70,742,0.004529920972561593
chemical_by_module,PFOA|M4,BP,GO:0032787,monocarboxylic acid metabolic process,e,8.211494073331874e-06,9,31,38,742,0.0050693868138010694
chemical_by_module,PFOA|M4,BP,GO:0019752,carboxylic acid metabolic process,e,9.26256848312739e-06,11,31,60,742,0.005573815814077422
chemical_by_module,PFOA|M4,BP,GO:0043436,oxoacid metabolic process,e,1.100151603637432e-05,11,31,61,742,0.006416887676110358
chemical_by_module,PFOA|M4,BP,GO:0046395,carboxylic acid catabolic process,e,1.1239497121006075e-05,8,31,30,742,0.006512439363586441
chemical_by_module,PFOA|M4,BP,GO:0044281,small molecule metabolic process,e,2.8985154642650252e-05,13,31,94,742,0.01345149829992319
chemical_by_module,PFOA|M4,BP,GO:0006635,fatty acid beta-oxidation,e,5.904499344694868e-05,5,31,12,742,0.022881474682743954
chemical_by_module,PFOA|M4,BP,GO:0044282,small molecule catabolic process,e,6.057924978715302e-05,8,31,37,742,0.023422925813064852
chemical_by_module,PFOA|M4,BP,GO:0034440,lipid oxidation,e,9.312209488265233e-05,5,31,13,742,0.03208563083336775
chemical_by_module,PFOA|M4,BP,GO:0019395,fatty acid oxidation,e,9.312209488265233e-05,5,31,13,742,0.03208563083336775
chemical_by_module,PFOA|M4,BP,GO:0030258,lipid modification,e,0.00014058904047339993,5,31,14,742,0.043844026328218204
chemical_by_module,PFOA|M4,CC,GO:0005777,peroxisome,e,6.80671191610061e-07,8,42,17,769,0.0007913335100337947
chemical_by_module,PFOA|M4,CC,GO:0042579,microbody,e,6.80671191610061e-07,8,42,17,769,0.0007913335100337947
chemical_by_module,PFOA|M4,CC,GO:0005778,peroxisomal membrane,e,7.887406674130641e-05,5,42,10,769,0.028377892909521106
chemical_by_module,PFOA|M4,CC,GO:0031903,microbody membrane,e,7.887406674130641e-05,5,42,10,769,0.028377892909521106
chemical_by_module,PFOA|M4,MF,GO:0003824,catalytic activity,e,3.193095399667826e-08,46,52,416,781,6.27237713457278e-05
chemical_by_module,PFOA|M4,MF,GO:0015020,glucuronosyltransferase activity,e,1.678443022027247e-05,9,52,26,781,0.008963882313169828
chemical_by_module,PFOA|M4,MF,GO:0016758,hexosyltransferase activity,e,0.0001034195504018073,10,52,39,781,0.035158131149806676
chemical_by_module,PFOA|M4,MF,GO:0008194,UDP-glycosyltransferase activity,e,0.00011026695527777272,9,52,32,781,0.03678856718455541
chemical_by_module,PFOS|M2,MF,GO:0016454,C-palmitoyltransferase activity,e,0.00011134951495171212,2,10,3,1555,0.03678856718455541
chemical_by_module,PFOS|M2,MF,GO:0004758,serine C-palmitoyltransferase activity,e,0.00011134951495171212,2,10,3,1555,0.03678856718455541
chemical_by_module,PFOS|M3,BP,GO:0008152,metabolic process,e,4.574564326369385e-05,27,44,465,1469,0.019052321070894454
chemical_by_module,PFOS|M3,BP,GO:0006629,lipid metabolic process,e,5.656297799681959e-05,12,44,112,1469,0.02221769349461736
chemical_by_module,PFOS|M3,MF,GO:0016491,oxidoreductase activity,e,7.295999179227279e-08,19,56,136,1537,0.0001272325473194656
chemical_by_module,PFOS|M3,MF,GO:0004497,monooxygenase activity,e,6.931467047193797e-07,11,56,50,1537,0.0007950206623479012
chemical_by_module,PFOS|M3,MF,GO:0005506,iron ion binding,e,1.30108598276053e-06,11,56,53,1537,0.0012485621225008002
chemical_by_module,PFOS|M3,MF,GO:0003824,catalytic activity,e,1.8467216156541631e-06,43,56,703,1537,0.0016525190058737566
chemical_by_module,PFOS|M3,MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",e,2.8171060751120957e-06,11,56,57,1537,0.0022817090574909103
chemical_by_module,PFOS|M3,MF,GO:0020037,heme binding,e,1.721044193912647e-05,11,56,68,1537,0.009162764227273442
chemical_by_module,PFOS|M3,MF,GO:0046906,tetrapyrrole binding,e,1.9908832698888073e-05,11,56,69,1537,0.010070406848086313
chemical_by_module,PFOS|M4,CC,GO:0005777,peroxisome,e,6.437822442074059e-05,7,54,17,769,0.02440768424394179
chemical_by_module,PFOS|M4,CC,GO:0042579,microbody,e,6.437822442074059e-05,7,54,17,769,0.02440768424394179
chemical_by_module,PFOS|M4,MF,GO:0003824,catalytic activity,e,3.696249609319733e-07,49,58,416,781,0.0004896785751807233
chemical_by_module,PFOS|M4,MF,GO:0015020,glucuronosyltransferase activity,e,4.795901698800819e-07,11,58,26,781,0.0005982589813309206
chemical_by_module,PFOS|M4,MF,GO:0008194,UDP-glycosyltransferase activity,e,5.643087662532849e-06,11,58,32,781,0.004001651611780918
chemical_by_module,PFOS|M4,MF,GO:0016758,hexosyltransferase activity,e,7.489701231315149e-06,12,58,39,781,0.004902755392850908
chemical_by_module,PFOS|M4,MF,GO:0016757,glycosyltransferase activity,e,4.9572188313126505e-05,12,58,46,781,0.020463375387741563
chemical_by_module,PFOS|M4,MF,GO:0020037,heme binding,e,0.0001164815537318143,8,58,23,781,0.03763241734144091
chemical_by_module,PFPeA|M2,BP,GO:0006412,translation,e,1.8664858650742163e-21,86,740,94,1596,7.974514196382962e-17
chemical_by_module,PFPeA|M2,BP,GO:0009058,biosynthetic process,e,1.648554628138768e-16,207,740,307,1596,3.521704217428591e-12
chemical_by_module,PFPeA|M2,BP,GO:0009059,macromolecule biosynthetic process,e,3.4783703109060372e-15,128,740,172,1596,5.404090979668462e-11
chemical_by_module,PFPeA|M2,BP,GO:0008152,metabolic process,e,1.9916306801618738e-13,448,740,808,1596,1.8909316200499116e-09
chemical_by_module,PFPeA|M2,BP,GO:0002181,cytoplasmic translation,e,5.714634256835145e-10,31,740,32,1596,1.8781255381901334e-06
chemical_by_module,PFPeA|M2,BP,GO:0044238,primary metabolic process,e,9.916377286358643e-10,396,740,723,1596,2.8244982697690096e-06
chemical_by_module,PFPeA|M2,BP,GO:0043170,macromolecule metabolic process,e,8.06851040092045e-08,281,740,499,1596,0.00013387382126280623
chemical_by_module,PFPeA|M2,BP,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,e,8.767097951226982e-07,18,740,18,1596,0.0009306138340166087
chemical_by_module,PFPeA|M2,BP,GO:0009145,purine nucleoside triphosphate biosynthetic process,e,8.767097951226982e-07,18,740,18,1596,0.0009306138340166087
chemical_by_module,PFPeA|M2,BP,GO:0006754,ATP biosynthetic process,e,1.9146953893481887e-06,17,740,17,1596,0.0016866985945578148
chemical_by_module,PFPeA|M2,BP,GO:0019538,protein metabolic process,e,3.5664860629715715e-06,160,740,270,1596,0.0027332237743308454
chemical_by_module,PFPeA|M2,BP,GO:0015986,proton motive force-driven ATP synthesis,e,4.1784788883565445e-06,16,740,16,1596,0.0031458055662609914
chemical_by_module,PFPeA|M2,BP,GO:0044085,cellular component biogenesis,e,8.034272943896303e-06,19,740,20,1596,0.005011128510361074
chemical_by_module,PFPeA|M2,BP,GO:0009201,ribonucleoside triphosphate biosynthetic process,e,1.6024314953059128e-05,18,740,19,1596,0.008638925555718775
chemical_by_module,PFPeA|M2,BP,GO:0022613,ribonucleoprotein complex biogenesis,e,1.6024314953059128e-05,18,740,19,1596,0.008638925555718775
chemical_by_module,PFPeA|M2,CC,GO:0044391,ribosomal subunit,e,1.0681590616881893e-26,83,779,85,1692,1.8254731548344986e-21
chemical_by_module,PFPeA|M2,CC,GO:0005840,ribosome,e,1.799965795790553e-21,78,779,83,1692,7.974514196382962e-17
chemical_by_module,PFPeA|M2,CC,GO:1990904,ribonucleoprotein complex,e,3.0790168023419394e-19,120,779,149,1692,1.0524017850068702e-14
chemical_by_module,PFPeA|M2,CC,GO:0015934,large ribosomal subunit,e,5.977370207216261e-18,50,779,50,1692,1.7025443184050862e-13
chemical_by_module,PFPeA|M2,CC,GO:0022625,cytosolic large ribosomal subunit,e,1.5268274933821817e-16,46,779,46,1692,3.521704217428591e-12
chemical_by_module,PFPeA|M2,CC,GO:1902495,transmembrane transporter complex,e,2.41034114216293e-10,43,779,48,1692,9.579648624523317e-07
chemical_by_module,PFPeA|M2,CC,GO:1990351,transporter complex,e,2.41034114216293e-10,43,779,48,1692,9.579648624523317e-07
chemical_by_module,PFPeA|M2,CC,GO:0015935,small ribosomal subunit,e,1.3036915830587026e-09,33,779,35,1692,3.5935417395669233e-06
chemical_by_module,PFPeA|M2,CC,GO:0022627,cytosolic small ribosomal subunit,e,2.162967393818508e-09,29,779,30,1692,5.600741888427109e-06
chemical_by_module,PFPeA|M2,CC,GO:0098803,respiratory chain complex,e,4.801079908288638e-09,41,779,47,1692,1.1087834530359728e-05
chemical_by_module,PFPeA|M2,CC,GO:0043228,membraneless organelle,e,5.61925909619205e-09,176,779,285,1692,1.263586526684375e-05
chemical_by_module,PFPeA|M2,CC,GO:0043232,intracellular membraneless organelle,e,5.61925909619205e-09,176,779,285,1692,1.263586526684375e-05
chemical_by_module,PFPeA|M2,CC,GO:0030964,NADH dehydrogenase complex,e,7.761243342031813e-07,18,779,18,1692,0.0008502491832755736
chemical_by_module,PFPeA|M2,CC,GO:0045271,respiratory chain complex I,e,7.761243342031813e-07,18,779,18,1692,0.0008502491832755736
chemical_by_module,PFPeA|M2,CC,GO:0032991,protein-containing complex,e,7.169447087849139e-06,321,779,601,1692,0.0048238241648280705
chemical_by_module,PFPeA|M2,MF,GO:0003735,structural constituent of ribosome,e,1.356572848987875e-25,85,708,89,1555,1.1591847165958942e-20
chemical_by_module,PFPeA|M2,MF,GO:0005198,structural molecule activity,e,3.161785501898354e-11,98,708,135,1555,1.637412062087657e-07
chemical_by_module,PFPeA|M2,MF,GO:0015078,proton transmembrane transporter activity,e,2.180429753074889e-05,32,708,41,1555,0.010863943567660217
chemical_by_module,PFPeA|M2,MF,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",e,7.540618802648203e-05,12,708,12,1555,0.027619025578997647
